address,opepen_count,checks_original_80_count,checks_original_40_count,checks_original_20_count,checks_original_10_count,checks_original_5_count,checks_original_4_count,checks_original_1_count,opepens
0x014e0bc9d61c88b886f1ed58402f0fb51bbe2661,7,0,0,0,0,0,0,0,"59, 3394, 4305, 5253, 8593, 11782, 15170"
0x845f97e61d7e868b49cf3b980557de0860b11a79,7,0,0,0,0,0,0,0,"214, 5353, 6019, 8022, 10332, 11356, 12834"
0xca7cf06fc4053f1b74c332750e4e360f6c1f5f4e,7,0,0,0,0,0,0,0,"2476, 2578, 3848, 5157, 8927, 10022, 10070"
0x2d70414e3edd50bb335bb1507bf5322cb7d6b1a6,7,1,0,0,0,0,0,0,"4426, 7770, 8983, 12181, 12628, 13136, 14577"
0x0d828bf6a6a4f7b83c42f2c303f8263461115838,7,0,0,0,0,0,0,0,"4040, 4042, 4109, 4110, 14238, 14371, 14717"
0x6c2d65145b14978a95d14c8ddc5415d9fc447910,7,0,0,1,0,0,0,0,"121, 162, 191, 676, 697, 6269, 6998"
0x996290c17c874d989d6e3db7dc0b2ef0a9fb876d,7,1,0,0,0,0,0,0,"1340, 2550, 2749, 10196, 13496, 14712, 15087"
0xd3aee2deac7037d2a3375f3d04ae448530c661c0,7,0,0,0,0,0,0,0,"4807, 8209, 10244, 10317, 10636, 13522, 14492"
0xcfc00684da8b0ccc00d10653d436d4b98331477c,7,0,0,0,0,0,0,0,"2335, 2754, 3143, 4142, 9061, 12963, 15041"
0xabcdf649e9fa2e1e372e609eed73ee4407e93969,7,0,0,0,0,0,0,0,"124, 516, 546, 754, 1722, 3910, 4237"
0xeef9c8e95ec027c094a485dbc9a14d29dc766fa5,7,0,0,0,0,0,0,0,"3534, 4794, 4828, 7646, 8819, 12539, 12830"
0x2adfc86a4e073169ac5f8c850a9e80c90383f3f8,7,0,0,0,0,0,0,0,"3350, 5689, 7955, 10502, 14624, 15272, 15836"
0x7cecc2bdb4f330c3947671f1232402dc5f201b24,7,0,0,0,0,0,0,0,"5214, 6476, 6759, 7418, 12236, 14742, 15284"
0x1f3062fbd4d0d0ad850bfba4fba1925404796881,7,0,0,0,0,0,0,0,"5308, 6491, 8048, 8351, 8847, 10278, 12912"
0x648a984003798b4735c198eebb81a78d546ce24c,7,0,0,0,0,0,0,0,"3655, 4694, 5017, 6487, 7711, 14237, 14413"
0x9b6f71f812dd6c9a51cb7070b1f72d2788980f39,7,0,0,0,0,0,0,0,"1018, 2234, 3096, 5635, 6323, 12467, 15374"
0xe52cec0e90115abeb3304baa36bc2655731f7934,7,0,0,0,0,0,0,0,"464, 7780, 7840, 8421, 8821, 8931, 11143"
0x3b9223db2b6723c3c538803948927c0a9d77e097,7,1,0,2,1,0,0,0,"3526, 3531, 3615, 4657, 5423, 5547, 12923"
0xc654a505e3d38932cab03ccc14418044a078f8a4,7,1,0,0,0,0,0,0,"1437, 2259, 7588, 7919, 14154, 14389, 14777"
0x1259706239dc5c98a0c99aaa1dd82d5397cc81f4,7,1,0,0,0,0,0,0,"2350, 2674, 2803, 3580, 9030, 9498, 14263"
0xa8ba075e79241d0771fc4237174c1a8d67edf7d2,7,0,0,0,0,0,0,0,"2056, 2058, 2585, 11753, 12403, 12407, 12410"
0x55c331e2e36d227631fb697f43b724e78286a048,7,4,0,0,0,0,0,0,"1898, 3650, 3658, 3979, 4944, 6429, 6837"
0xaa9bff236cf51518da774714d50ad07db5149479,6,4,1,1,0,0,0,0,"2730, 6048, 7943, 8237, 11470, 12294"
0x6464fa93c371a67536ec7ec278363a318bf52e70,6,1,0,0,0,0,0,0,"125, 7415, 9788, 10712, 11656, 12511"
0x521a1048feec63cfb4e9326f4c8ae700d77647ba,6,0,0,0,0,0,0,0,"3707, 3735, 7073, 11911, 12057, 12858"
0xf33b63cc988fe0c2f76b9e8c6073cc2d94e19d25,6,0,0,0,0,0,0,0,"410, 508, 689, 3554, 10625, 15266"
0x406866cfececc498289d71770d4f0e2efc8457e0,6,3,0,0,0,0,0,0,"1282, 2983, 8459, 10619, 12069, 14181"
0xe94f5002581b2e841f35ee810d6f2b8bbc986210,6,0,0,0,0,0,0,0,"4129, 4887, 5251, 6784, 14846, 15199"
0x3e41a8fa0032d635f02201053f1a5aa2a6967c81,6,2,0,0,0,0,0,0,"4295, 4666, 5009, 6173, 6311, 9299"
0x3d77439dd3d1dd1eaa96a95d863433948664ef01,6,8,0,0,0,0,0,0,"3612, 3751, 9902, 9942, 11365, 11461"
0x94484f0353c37feb11da98985bd965cff7b68830,6,0,0,0,0,0,0,0,"1690, 3026, 9391, 11342, 12696, 14033"
0x3a9eb2d9ef30e121f6fb4a0e4d3df3175381d2eb,6,0,0,0,0,0,0,0,"299, 1574, 7800, 9240, 12478, 12811"
0x6cf6972be629d30428331a68d4bbbea8e0dac615,6,5,3,0,0,0,0,0,"827, 6460, 10622, 11976, 12190, 13566"
0xe90da7ea578fef3365631aaf7b9d5094152bfae9,6,1,0,0,0,0,0,0,"2653, 3790, 4148, 8862, 14569, 14914"
0xba2e80144fe3ef8881fc5a816bbc607768e91321,6,0,0,0,0,0,0,0,"2250, 2534, 8627, 8962, 9825, 11863"
0xb1367bd5c4d68897ccedabb0641c6ae491b8a697,6,1,1,0,0,0,0,0,"3072, 4149, 4400, 6356, 7286, 7332"
0x7da834bd2aa6ebcf62484dee8f3a591d26811179,6,1,0,0,0,0,0,0,"6200, 6265, 7488, 7852, 12493, 12600"
0x1ecd88d5d96efd2cd8a4d2f35bfb67f8ea61a567,6,0,0,0,0,0,0,0,"2033, 2500, 6865, 9152, 11358, 12473"
0xe971e45db57eb8ca8aa2bb2dc6604afd5ea1a1d6,6,0,0,0,0,0,0,0,"2405, 3497, 4503, 4517, 5612, 8053"
0xf977a728f3aa00885b2de0a106f8ae69d17adb08,6,0,0,0,0,0,0,0,"1777, 3967, 7543, 7551, 8719, 8759"
0x77d79610afbfc3a46cc3a6dcec42bc923927ccdd,6,0,0,0,0,0,0,0,"4226, 9233, 10306, 10388, 11673, 14327"
0x59b8a3829124028b92f3f5400eb1bea5dc9a2c78,6,0,0,0,0,0,0,0,"2606, 4693, 6252, 6344, 7159, 11028"
0x17a3db44a39c47ec1666fd87ffa0b63bc8e27e95,6,1,1,0,0,0,0,0,"3022, 7382, 8554, 9577, 10513, 10570"
0xc4038caea8a274dd8ec8bdcc6f06f27da191abf3,6,0,0,0,0,0,0,0,"3125, 4258, 5139, 10779, 12063, 14326"
0x8ed5003d47e6b8a7024ef9cee90403ed786b151e,6,0,0,0,0,0,0,0,"3110, 10894, 11627, 12271, 14804, 15734"
0xb415acb3b53509745d0eadff870ef0ccc2759857,6,3,0,0,0,0,0,0,"160, 537, 582, 987, 1542, 1829"
0x582a37d675a80128536e4b15041c3769d6256c33,6,0,0,0,0,0,0,0,"2065, 7396, 11847, 15320, 15774, 15806"
0x7e5c50ec82a070230bb6762f2f39453725cf91c2,6,0,0,0,0,0,0,0,"1947, 5524, 7299, 11519, 11920, 12267"
0x59590178e9eddb027ed87bed9c1da8cd5129fed9,6,14,0,0,1,0,0,0,"10714, 10737, 10794, 11408, 13066, 14879"
0xc065a07f9fe675d3a4b452a791e187bb4cefaa43,6,14,0,0,0,1,0,0,"197, 418, 674, 1233, 2815, 3576"
0x65b2f2a016424438d4d1841f9a69e1ee76704cba,6,0,0,0,0,0,0,0,"10328, 10433, 11310, 11359, 11429, 11888"
0xb244f4b768208ca90f7cd92c347ee017b4ceb44f,6,0,0,0,0,0,0,0,"3490, 8167, 8307, 8717, 9904, 15278"
0xa46425571f389ce2ae50e24cc7efaa074adb972f,6,1,0,0,0,0,0,0,"2114, 3116, 3355, 10149, 12209, 12465"
0x615eb0a331aa1d9d5a52f4d1bbd62ac948d981fd,6,0,1,0,0,0,0,0,"1679, 2157, 5205, 5926, 15334, 15571"
0xda24aaa8165b7e69e5f12014f473194d11a031c8,6,0,0,0,0,0,0,0,"2608, 4285, 6499, 8379, 8547, 15934"
0x509bf09e3ba1b2991efc9adcfc1da69ec2212e0c,6,1,0,0,0,0,0,0,"2964, 3155, 3770, 6635, 8606, 8920"
0xed4fc3b0b5881d1663e3f013c5acb420d576eba2,6,0,0,0,0,0,0,0,"1033, 2687, 4977, 5232, 8981, 9696"
0x7b3551ada6d3217457395dcbcb0ba1429c778f34,6,13,0,0,0,0,0,0,"132, 135, 201, 3120, 5363, 6606"
0xa9464c0aa5eb888c39fdd077c4fda154e03e1655,6,1,0,0,0,0,0,0,"1361, 6428, 6724, 10798, 12817, 15580"
0x9127c9221b22ea3789c90383284c72dcd7d9b9fb,6,0,0,0,0,0,0,0,"1311, 1743, 2765, 3800, 5329, 8060"
0xa9c7c166e270cda1f74af280f5189f72367e9fd1,6,0,0,0,0,0,0,0,"1296, 10289, 10291, 12223, 15172, 15319"
0xf2fbe258ce7c249d1563f6151201a5bda1e43cb3,6,0,0,0,0,0,0,0,"5688, 6457, 6550, 9746, 11178, 13891"
0xede7e12bbc65e90d355a3fb4724452f38f33cc60,6,1,0,0,0,0,0,0,"3405, 3960, 8555, 12766, 14744, 15168"
0x2a42cf4e1cfc33850fd8d8da24f86cd89b82ad95,6,2,1,1,1,0,0,0,"437, 504, 1865, 2221, 8855, 15051"
0x8c27ec4b1d7ce5a3ef1a0c43ae89a77fbe01cb8a,6,0,0,0,0,0,0,0,"8, 322, 658, 1264, 1997, 8700"
0x9854716bb75963c53c4f8cca97b74b94db848a71,6,0,0,0,0,0,0,0,"291, 751, 840, 1399, 5753, 8299"
0xa08c9a634a85212661b456f555e07155524e313c,6,0,0,0,0,0,0,0,"1027, 2672, 4983, 5852, 7100, 15939"
0xb742f13a0bfda25fafa0de4b320980df2290cdfd,6,0,0,0,0,0,0,0,"3846, 6084, 7238, 7554, 7858, 8757"
0x9abf2ba01c2d20b3ab3adbc404fa25996ef757b2,6,0,0,0,0,0,0,0,"1084, 12381, 12496, 12980, 13150, 13466"
0x9575feda467de9739130809a76b612246e5deee2,6,0,0,0,0,0,0,0,"3287, 6478, 7063, 10269, 10497, 12274"
0x15f00c62dd6d19552132acc81a78d38289b49e52,6,0,0,0,0,0,0,0,"885, 2781, 5789, 8244, 11298, 13912"
0x7c2dca7f51a67e659ee1a3e176db9ae49a0a3df7,6,39,3,0,0,0,0,0,"2970, 9547, 10866, 10895, 14040, 14878"
0x5f3f6dd893a49ba95a215aedb221db144973adb5,6,0,0,0,0,0,0,0,"4090, 4308, 5649, 6037, 14525, 15707"
0xaddb8386c3310faab56118c8375aeac53275ae74,6,0,0,0,0,0,0,0,"6281, 7483, 7499, 15366, 15405, 15483"
0x121ee2b015888a6d0d4a925ea41c0caf78c8d54a,6,11,5,1,0,0,0,0,"414, 420, 808, 818, 11111, 15973"
0x36e8d31a520da5d532deff6701118207a02e0dd5,6,0,0,0,0,0,0,0,"6747, 6991, 8786, 9286, 11446, 12641"
0x8d09febd36bb5899e6ad0c4bccede2fd34775ee3,6,1,0,0,0,0,0,0,"6706, 9134, 9394, 9814, 14809, 14939"
0xbd0b494819265e1ec610b33227861070b534c294,6,0,0,0,0,0,0,0,"3138, 4782, 8552, 13697, 14754, 15691"
0x4913131817eba3c17d4b06a80deff8c933b05034,6,0,0,0,0,0,0,0,"3082, 4896, 10815, 12314, 13276, 13953"
0x060948ffc90da786e88d0d864f0dcc38561ad1b0,6,0,0,0,0,0,0,0,"4312, 5824, 7349, 12373, 13519, 15835"
0x00de2fe39d388ed0562cb9b1d4d54e77fc2b7e99,6,0,0,0,0,0,0,0,"3625, 6319, 11614, 12477, 14134, 14499"
0x6c77fa46506a69fa2f17bbd0b963b9ec25bd3784,6,0,0,0,0,0,0,0,"3762, 5227, 5640, 7107, 9309, 13182"
0xe8faefbee079606596e297cb1ff2fa10f310fb76,6,0,0,0,0,0,0,0,"7016, 10679, 10824, 11304, 12163, 13165"
0xbf567b7c88b73f2c5ada6f352452641a94c47fe4,6,4,1,0,0,0,0,0,"4211, 4762, 5881, 14844, 14902, 15704"
0x91146058d8d85d936e846a6ce4956db2f83ee70e,6,3,0,0,0,0,0,0,"42, 3726, 3918, 4304, 6654, 9771"
0x9b1feea748be8d0d787b73a23ae7d432da8fdd2e,6,11,0,0,0,0,0,0,"5324, 7740, 9564, 11906, 13224, 14669"
0xa39573625512970f0f438e0fe3a660ba6c4fe857,6,0,1,0,0,0,0,0,"888, 5557, 6336, 7096, 12414, 14101"
0xb156b5afcbaade6202008348e8b1fd2eef05d537,6,2,0,0,0,0,0,0,"5709, 5832, 10606, 13039, 13171, 14923"
0x1a51bcbc8d3642680d8267550f54e6e4cc5c4984,6,3,0,0,0,0,0,0,"6733, 8488, 8764, 9707, 11140, 13019"
0xe13bafc4c2a96215c1fc0bc17cde543b40dc743c,6,0,1,1,0,0,0,0,"7907, 12327, 14184, 14966, 15050, 15197"
0xcba794653c56b28800ae4fe5c2ea2c89712c964c,6,1,1,0,1,0,0,0,"2438, 4527, 10347, 11544, 12317, 15479"
0x9956bfb56c37c68cde84275be27530f1ecfad43c,6,2,0,0,0,0,0,0,"5209, 5930, 6736, 7291, 8418, 15643"
0x1a54fc0c8fd5c19e7b7e973f2cd44b8647634de0,6,4,1,0,0,0,0,0,"4368, 5008, 5625, 6442, 9690, 10405"
0xade5a8fa6ee123db03a85d15a1d476dcb71020c7,6,1,0,0,0,0,0,0,"610, 2790, 3246, 9909, 10202, 10507"
0x0e77889c87c75e5ce7685a97ce84dd88e6cdf11c,6,0,0,0,0,0,0,0,"3808, 7103, 7690, 9018, 11777, 15576"
0x3ecdd58c4af9fed17196904f4f06749cd7fc1f8b,6,16,0,1,0,0,0,0,"1050, 7643, 7791, 9693, 14908, 15496"
0xd4276d76ccaadf4c335024e072cf1d212ac9afcc,6,0,0,1,0,0,0,0,"980, 1892, 3420, 5744, 10900, 11261"
0x38483d6e85e0fb044b3079209d93b289c2157ccd,6,1,0,0,0,0,0,0,"177, 1965, 2293, 3454, 7928, 13547"
0x2a93e999816c9826ade0b51aaa2d83240d8f4596,5,5,0,0,0,0,0,0,"2282, 4752, 13457, 15343, 15372"
0xc3edcbe0f93a6258c3933e86ffaa3bcf12f8d695,5,0,0,0,0,0,0,0,"2452, 2665, 2939, 9724, 9819"
0x036130a4058659953d3d19b9ae10554ecaa740a8,5,0,0,0,0,0,0,0,"2459, 2503, 5407, 7173, 11767"
0x005dcf56c975469f3f1d92b5cea28ef1408c81b4,5,0,0,0,0,0,0,0,"5338, 10132, 10859, 11928, 15616"
0x9e44c253a2b365486df4915acae467e4ab50868d,5,0,0,0,0,0,0,0,"4156, 7329, 9422, 11630, 14517"
0xe569fcae86ab6edb80a6a8a33c9800a56c4a6b01,5,1,0,0,0,0,0,0,"1592, 3617, 5639, 6589, 13064"
0xe88fa61b0ec8af00943b227fdef5fd85b03d1b17,5,3,0,1,1,0,0,0,"1767, 2949, 5885, 15040, 15373"
0x59ac4fbc83eac4d0d17451ecc0552e3f39b6ac90,5,0,0,0,0,0,0,0,"106, 3051, 5912, 5928, 13112"
0xe1da9e3ea9efc074ebffd4d2bed209b370705188,5,0,0,0,0,0,0,0,"3471, 4576, 5430, 11013, 11129"
0x7c0c0b80528b8deaf0a5624c42f58d7fa0ea52d9,5,0,0,0,0,0,0,0,"8383, 8626, 12509, 14691, 15171"
0xe45f094ea6c763158f581a8d2f7fe190710c9f40,5,0,0,0,0,0,0,0,"7157, 9971, 12374, 13035, 15236"
0x04490fb053a8ff110bea35f22d955c0092aae5f8,5,0,1,1,0,0,0,0,"5768, 5769, 5770, 7204, 7915"
0x279114e9f61e9fffdf788ce1ad0c70bedec04920,5,8,0,0,0,0,0,0,"2554, 4704, 9157, 10996, 11645"
0x678ec95da3f585e4b2449d75f6ddad5a062c831d,5,0,0,0,0,0,0,0,"6916, 7594, 10829, 11876, 13677"
0x4463c1b91e0e80ee5372a938b5bf023eafe5622c,5,1,1,1,0,0,0,0,"5130, 8187, 8369, 10547, 13843"
0x1d935f516d5008ff3153ab789258bf5d8cf604f5,5,2,0,0,0,0,0,0,"2102, 2863, 3052, 3955, 8099"
0xf299d36a3147bd475da5a04283b83d62d1ee2653,5,0,0,0,0,0,0,0,"589, 650, 891, 2527, 15782"
0x20814fe19968fbce5aefaff47eaf7e605f89c5f7,5,0,0,0,0,0,0,0,"1133, 3049, 3704, 3823, 5372"
0x339833c45e82db98f0c98dc8c5e9e687ed11bd44,5,0,0,0,0,0,0,0,"6177, 7717, 8280, 8370, 9371"
0xff764cb455acbb795da5dc2d6a452f6d3d0be21a,5,2,0,0,0,0,0,0,"182, 276, 355, 4815, 10377"
0x2c419c8b207b10b39673482d83caa3e11f3604c5,5,0,0,0,0,0,0,0,"3652, 4119, 10235, 12666, 15549"
0x43d9f2ef1c0c784526b496f38913451ac15c998e,5,0,0,0,0,0,0,0,"5395, 6824, 9840, 10486, 13323"
0x94db5f225a1f6968cd33c84580c0adae52a04edf,5,0,0,0,0,0,0,0,"1029, 2079, 6475, 12861, 14077"
0x5c70af3ddc7e815a40f2a09d22483e6e24eddf8e,5,0,0,0,0,0,0,0,"4433, 10669, 11435, 15136, 15500"
0x4c9cb0996da122a9782cec4ba5104bff57176ce7,5,0,0,0,0,0,0,0,"6193, 6237, 7691, 8061, 15687"
0xd832363cd39ea85e69604e9213b7ea60f6d5f248,5,0,0,1,0,0,0,0,"482, 647, 1523, 12447, 14901"
0xcdc7e18ff487fb2c6319643b712d71bd4f2eaa23,5,0,0,0,0,0,0,0,"3249, 3731, 5438, 7086, 7502"
0xc838b08d14d1259b5c5742496ea3fcac7f4e7ce8,5,0,0,0,0,0,0,0,"1514, 3060, 5932, 6378, 9389"
0xd0229e134f5bcab036b5e09a82bfb522cdf25ccb,5,0,0,0,0,0,0,0,"4493, 6439, 7829, 9977, 11578"
0x564abaf3c606a90838894d93ee1de2d0b72161cd,5,0,0,0,0,0,0,0,"2533, 3659, 12427, 13073, 13658"
0x28eef0330457d7243049c50fe69cd9c5cce32498,5,4,0,0,0,0,0,0,"8535, 11889, 12177, 12363, 15624"
0x2112134feff010321a1692f3bda6c9373552306f,5,0,0,0,0,0,0,0,"4423, 5310, 7913, 8828, 10422"
0xf5225e8312758f962e4ecfd8a4fcaf32f8d3e982,5,0,0,0,0,0,0,0,"2154, 5774, 12680, 13459, 15829"
0x80fa159c5e925f5912b3045e1899bde1b84561cf,5,0,0,0,0,0,0,0,"11453, 12411, 12588, 12619, 15517"
0x78b23ba27451f96f835f9a3f2ee716bcafa02479,5,0,0,0,0,0,0,0,"5603, 8851, 12763, 14488, 15216"
0x18f12582dd74b9b75d0e05e507261f2fa6e93d20,5,2,1,0,0,0,0,0,"220, 424, 434, 9102, 9325"
0xf1aacf8b995ae350366430ab1f9a86af8cb52587,5,0,0,0,0,0,0,0,"7371, 7781, 11531, 12336, 15716"
0xf480935955d38a332cf40c65add722d46b922462,5,0,0,0,0,0,0,0,"8319, 8377, 8765, 8946, 8956"
0xf7c02ce5ac711f0889468584eefc5a31126bc23e,5,1,0,0,0,0,0,0,"2832, 3996, 4112, 4593, 7429"
0xcdd105055c3fdda75de56b2847878e93f219000b,5,1,0,1,0,0,0,0,"1670, 2961, 6004, 6371, 14524"
0x7400b9b690d6e5a14bf4b7bc63b5f7c41c43149f,5,0,0,0,0,0,0,0,"2037, 2820, 5145, 6151, 14889"
0x570f3f09eec05a0d77927c840a65149dd8202254,5,0,1,0,0,0,0,0,"8250, 13236, 14552, 14665, 15188"
0x914384709cebd66e26acd20a7a723aaa94c4a087,5,5,0,0,0,0,0,0,"9560, 10213, 11619, 12166, 15911"
0xc3856a3a70832ffc6cd678dd0a674b680ba8ce44,5,4,0,0,0,0,0,0,"61, 122, 497, 498, 585"
0x0d8be426d187619c18380c453b1be07e0f8cc939,5,15,2,2,0,0,0,0,"382, 832, 5839, 9348, 15882"
0x89210521d639a1ef9a33ed63a63e67407933d14b,5,1,0,0,0,0,0,0,"3734, 8309, 9734, 10263, 15367"
0xf8fe258f6a1e5b23ac20bcbdf45b73f7fe721f05,5,0,0,0,0,0,0,0,"7713, 9682, 10784, 13298, 15128"
0xfd813863facc60317b10ef79efa2373f457faa85,5,1,0,0,0,0,0,0,"3675, 4365, 4890, 5231, 14178"
0x7c99670ecc3a57cd1a8d1bdfc8e2ff5b4527b382,5,0,0,0,0,0,0,0,"4968, 6888, 8665, 11266, 12636"
0xfb5c551bcef4cd93b19388466898d5b8f5ae876b,5,0,0,0,0,0,0,0,"7738, 7847, 8618, 8865, 15498"
0x7a04552c0d08da31e9db86f12c62155dc4911639,5,11,1,2,0,0,0,0,"1269, 2729, 11349, 12347, 15975"
0x3333e1790a30fefb7d0c8e22675f0392c05fa640,5,0,0,0,0,0,0,0,"10792, 11196, 11686, 12188, 13521"
0x649dc0c4b04e687430016e5d43210825d73afd40,5,0,0,0,0,0,0,0,"692, 2432, 8046, 12480, 15019"
0x16ebd6fd20bce40ad97be2d8701a8e26b5d9207a,5,0,0,0,0,0,0,0,"2260, 10643, 12286, 13653, 13795"
0x9a9c74f04954d71ffa58483a38202a0f3563c966,5,0,0,0,0,0,0,0,"1548, 2553, 3073, 6332, 8660"
0x9b9b09adc98a73763d5214050b757d1a253234fb,5,0,0,0,0,0,0,0,"757, 758, 1812, 1987, 3135"
0x227c4c298fd3079678aca82fba6c90e231d3447f,5,0,0,0,0,0,0,0,"27, 28, 84, 91, 9214"
0x88eb1f18a3087ef556a0b94125bfccb1b322d2a5,5,0,0,0,0,0,0,0,"2274, 4387, 7219, 13240, 13865"
0xb1cb732f2a8108ac0cfb57b1faacb90fbd85e88a,5,1,0,0,0,0,0,0,"3091, 3760, 3919, 4068, 10962"
0x6e0a0a204bd5c3c8f335cf046fc233bf43cbc891,5,0,0,0,0,0,0,0,"4892, 8890, 9293, 12024, 12230"
0x45850819f12cbf753bf47027023ec55d01e84cdc,5,0,0,0,0,0,0,0,"469, 834, 3853, 6661, 15481"
0xb95b8106b30c794b1eed3c5eeaf6a02cf82c8446,5,1,0,0,0,0,0,0,"7186, 7357, 9407, 13384, 14139"
0x1635490332bcef97669b74cb35da4e2bd7b94071,5,2,0,0,0,0,0,0,"2683, 10921, 12251, 12308, 14276"
0x7211669eb28b14ebde58ce4c37f4ef5b4d316262,5,1,0,0,0,0,0,0,"4052, 5100, 8419, 10488, 15501"
0x29f088cff86f03036220393c869519329bf69ca7,5,0,1,0,0,0,0,0,"2046, 6531, 9443, 12242, 14672"
0x9e06180fd0b650d3a61e6f3cda4d356c81292a09,5,2,0,0,0,0,0,0,"2382, 7976, 10320, 11745, 14211"
0x41de8ac571734c4cd433ec3a823dfe7646580fdf,5,0,0,0,0,0,0,0,"3889, 4229, 7404, 7627, 14207"
0xd7aa2588ac6efe1acdc12c3845ee5c3c19e3c289,5,0,0,0,0,0,0,0,"3998, 4617, 5413, 9860, 11061"
0x7d36c0d819272335a2753ebeacfd1145bb00e140,5,0,0,0,0,0,0,0,"1230, 5151, 5559, 5650, 6432"
0x4bfbfad0c46bf22e5b053963007605cb0618de55,5,0,0,0,0,0,0,0,"5140, 12864, 13762, 15631, 15686"
0xdbb3f1bdc0353eba1c57dce84fc6a5c3975b321f,5,0,0,0,0,0,0,0,"5156, 5466, 7360, 9479, 12779"
0xcc4cb745ae02969e81adf09c24099239af8593a6,5,0,0,0,0,0,0,0,"2344, 9865, 13643, 14275, 14964"
0x3702205145fac0fb99a9b8bc61e33486c126f155,5,12,0,0,0,1,0,0,"3149, 3260, 4870, 6790, 7353"
0x7c89f21dc4ffb5bcad80f2a2f8e8fd20d81e4a0a,5,1,0,0,0,0,0,0,"5574, 6039, 6728, 11702, 14880"
0x9ef0f122d288aa15eab315ec824fdaca37d28564,5,0,0,0,0,0,0,0,"523, 900, 1864, 9969, 10666"
0x5d89737e854c860d25e106c498c6dca0b516ed7a,5,0,0,0,0,0,0,0,"1518, 2679, 3140, 4382, 4425"
0x1ade6f8164efee3205d4f1ac229379e8abc1d8dd,5,0,0,0,0,0,0,0,"710, 2779, 6465, 10808, 12122"
0x52a68dab308b700ba5f01f52e0d5913728beee21,5,1,0,0,0,0,0,0,"2123, 2575, 3847, 5838, 7075"
0xfce7cff486c2bc704f27ed3f21578f60e1775b91,5,0,0,0,0,0,0,0,"2984, 5847, 10272, 11163, 15847"
0x21299b954e937a13fdd4b4b790887ad944251a7a,5,0,0,1,0,0,0,0,"1156, 3103, 5883, 6238, 12038"
0x4898203e852b3ed44cc3e8d37f702fd0a7bdac9a,5,0,0,0,0,0,0,0,"1292, 7327, 10768, 10800, 13383"
0x4bcd497e45949f7a7b89a2b297e71a396f39c471,5,0,0,0,0,0,0,0,"8133, 11593, 11825, 12648, 15024"
0xb0c3872296b423176c32d093869ce9ecb7dc7784,5,0,0,0,0,0,0,0,"1273, 7479, 9557, 13684, 13848"
0xe5ba1d0db5b72c963b4d170f2a9634d55409756b,5,0,0,0,0,0,0,0,"5043, 8661, 10054, 12609, 15354"
0xcf934852f4a8048b60df5596ed2baa430a99159f,5,0,0,0,0,0,0,0,"9526, 10274, 12170, 12203, 13872"
0x175499dc166a1e0dd0e7ef68d358f0f365063d65,5,0,0,0,0,0,0,0,"8524, 9635, 10228, 10503, 13382"
0xfb5c4e3acc53038b2d610f30c017479e9665c442,5,0,0,0,0,0,0,0,"1684, 2390, 3583, 10684, 12014"
0xc090624224b76496a4cb271d803e31b4c7c613e3,5,0,0,0,0,0,0,0,"253, 477, 3284, 11217, 11511"
0x6611498ef2f4d8b916f6473e4c96b658fe587c04,5,2,0,0,0,0,0,0,"1485, 3253, 8540, 11721, 12892"
0x34f0a2ec2139fa837824a64f7a366e8edcd43782,5,0,0,0,0,0,0,0,"3264, 5637, 8538, 11940, 13933"
0x28a2b6f810274ffafd1aed9519153521082f2058,5,0,0,0,0,0,0,0,"7002, 11487, 12109, 13269, 13349"
0xabc0b429df85a15c51845e54c5069532daf78ae5,5,0,0,0,0,0,0,0,"499, 3552, 6960, 7495, 9756"
0xae0f473411d3f65b0efcfb517f5914de513d071e,5,0,0,0,0,0,0,0,"1070, 9781, 10200, 12025, 12804"
0xe5498e40b264a9b8697509833032605cc6103568,5,0,0,0,0,0,0,0,"1083, 1704, 2132, 15947, 15980"
0x9a411e67b7497ec169244ee90c9e9ac49d54292f,5,0,0,0,0,0,0,0,"1558, 2739, 8091, 13161, 15490"
0xfb3477eba9e510a1602cc92682e5320461646a69,5,2,0,0,0,0,0,0,"7872, 10037, 10820, 10890, 15254"
0x7decf7a31168778f311c57b9a948abaa7321001e,5,3,0,0,0,0,0,0,"3905, 6782, 7441, 13261, 14812"
0xbd2a769a9bbbaa7f51c13e204ad0aad1fc72d7f9,5,0,0,0,0,0,0,0,"1888, 7108, 8230, 11168, 12033"
0xfd402bb90ac003ecb700b27d6fb56e88bc11cc9c,5,0,0,0,0,0,0,0,"4046, 10787, 13332, 13654, 13734"
0x700704e7ee38469d15409b8641a2f66e66366556,5,0,0,0,0,0,0,0,"8509, 11399, 11537, 15235, 15543"
0x70196b6fe6f6217de6fe9dd5d7baa15202b51033,5,0,0,0,0,0,0,0,"8058, 8772, 9341, 11562, 13036"
0xc814c4610581c192c921a3429b8e726b58bec1e2,5,0,0,0,0,0,0,0,"1547, 1801, 11075, 12635, 14119"
0xa1aafb06268f3396c4683e3f635a4aff0e040e46,5,6,0,2,1,0,0,0,"966, 2706, 6768, 11451, 15556"
0x73160774c2d19f5d04dd68245baa303b61e6cbde,5,0,0,0,0,0,0,0,"6321, 7667, 7718, 12446, 12791"
0x913f31ac648bc6bf0a6c8a5b67811cd6f57d1b72,5,0,0,0,0,0,0,0,"4668, 5879, 7187, 14387, 15798"
0x32d7723561a999693af863cf26ed6334b4706437,5,0,0,0,0,0,0,0,"11452, 11513, 12305, 14456, 14819"
